Email Address,Member Name,Role,Team,Squad,Timestamp,MOUs,Cold Calls,Followups
member46@exchangemarathon.com,Member 46,Team Member,marcom,Marcom Stars,2026-03-06T14:56:14+05:30,1,13,13
member48@exchangemarathon.com,Member 48,Team Member,marcom,Marcom Stars,2026-03-06T16:21:05+05:30,1,15,14
member20@exchangemarathon.com,Member 20,Project Coordinator,ir,IR Connect,2026-03-06T17:19:44+05:30,2,17,12
member12@exchangemarathon.com,Member 12,Team Member,b2b,B2B Hunters,2026-03-06T17:41:17+05:30,1,7,10
member01@exchangemarathon.com,Member 01,Project Coordinator,b2b,B2B Titans,2026-03-06T18:34:25+05:30,0,8,10
member53@exchangemarathon.com,Member 53,Team Member,marcom,Marcom Sparks,2026-03-06T20:13:28+05:30,2,6,10
member33@exchangemarathon.com,Member 33,Team Member,matching,Match Makers,2026-03-07T08:19:23+05:30,1,2,5
member29@exchangemarathon.com,Member 29,Team Member,matching,Match Makers,2026-03-07T08:22:49+05:30,2,7,10
member08@exchangemarathon.com,Member 08,Support Associate,b2b,B2B Hunters,2026-03-07T08:31:38+05:30,1,11,6
member04@exchangemarathon.com,Member 04,Team Member,b2b,B2B Titans,2026-03-07T11:07:28+05:30,2,19,15
member44@exchangemarathon.com,Member 44,Team Member,marcom,Marcom Stars,2026-03-07T12:21:33+05:30,0,7,6
member14@exchangemarathon.com,Member 14,Support Associate,b2b,B2B Hunters,2026-03-07T13:22:03+05:30,0,9,5
member06@exchangemarathon.com,Member 06,Activity Lead,b2b,B2B Titans,2026-03-07T13:44:33+05:30,3,15,11
member32@exchangemarathon.com,Member 32,Support Associate,matching,Match Makers,2026-03-07T16:41:23+05:30,1,8,5
member19@exchangemarathon.com,Member 19,Project Coordinator,ir,IR Connect,2026-03-07T17:12:31+05:30,2,11,5
member33@exchangemarathon.com,Member 33,Team Member,matching,Match Makers,2026-03-07T18:03:18+05:30,0,1,0
member03@exchangemarathon.com,Member 03,Project Coordinator,b2b,B2B Titans,2026-03-07T19:08:02+05:30,1,11,9
member22@exchangemarathon.com,Member 22,Support Associate,ir,IR Explore,2026-03-07T19:48:59+05:30,2,8,5
member41@exchangemarathon.com,Member 41,Activity Lead,matching,Match Ops,2026-03-07T20:37:27+05:30,1,6,10
member10@exchangemarathon.com,Member 10,Project Coordinator,b2b,B2B Hunters,2026-03-08T08:02:16+05:30,0,5,7
member32@exchangemarathon.com,Member 32,Support Associate,matching,Match Makers,2026-03-08T08:20:38+05:30,0,8,6
member20@exchangemarathon.com,Member 20,Project Coordinator,ir,IR Connect,2026-03-08T08:27:26+05:30,1,18,15
member50@exchangemarathon.com,Member 50,Support Associate,marcom,Marcom Sparks,2026-03-08T10:30:49+05:30,1,8,1
member20@exchangemarathon.com,Member 20,Project Coordinator,ir,IR Connect,2026-03-08T11:22:36+05:30,3,19,13
member50@exchangemarathon.com,Member 50,Support Associate,marcom,Marcom Sparks,2026-03-08T11:55:13+05:30,0,8,5
member04@exchangemarathon.com,Member 04,Team Member,b2b,B2B Titans,2026-03-08T13:49:58+05:30,1,18,15
member17@exchangemarathon.com,Member 17,Project Coordinator,ir,IR Connect,2026-03-08T14:18:43+05:30,1,8,7
member34@exchangemarathon.com,Member 34,Team Member,matching,Match Makers,2026-03-08T14:32:56+05:30,2,7,5
member56@exchangemarathon.com,Member 56,Project Coordinator,marcom,Marcom Sparks,2026-03-08T14:42:29+05:30,0,12,7
member42@exchangemarathon.com,Member 42,Support Associate,matching,Match Ops,2026-03-08T14:53:17+05:30,0,8,8
member53@exchangemarathon.com,Member 53,Team Member,marcom,Marcom Sparks,2026-03-08T16:55:35+05:30,1,6,10
member10@exchangemarathon.com,Member 10,Project Coordinator,b2b,B2B Hunters,2026-03-08T17:03:48+05:30,2,12,9
member13@exchangemarathon.com,Member 13,Project Coordinator,b2b,B2B Hunters,2026-03-08T18:55:41+05:30,2,20,13
member46@exchangemarathon.com,Member 46,Team Member,marcom,Marcom Stars,2026-03-08T20:19:43+05:30,2,12,13
member49@exchangemarathon.com,Member 49,Team Member,marcom,Marcom Stars,2026-03-08T20:39:34+05:30,2,10,6
member53@exchangemarathon.com,Member 53,Team Member,marcom,Marcom Sparks,2026-03-09T08:48:18+05:30,2,12,5
member19@exchangemarathon.com,Member 19,Project Coordinator,ir,IR Connect,2026-03-09T09:31:51+05:30,0,5,6
member23@exchangemarathon.com,Member 23,Activity Lead,ir,IR Explore,2026-03-09T10:08:40+05:30,1,8,5
member26@exchangemarathon.com,Member 26,Team Member,ir,IR Explore,2026-03-09T10:31:26+05:30,1,17,15
member30@exchangemarathon.com,Member 30,Activity Lead,matching,Match Makers,2026-03-09T11:59:51+05:30,0,10,5
member53@exchangemarathon.com,Member 53,Team Member,marcom,Marcom Sparks,2026-03-09T12:37:55+05:30,0,9,5
member37@exchangemarathon.com,Member 37,Activity Lead,matching,Match Ops,2026-03-09T13:15:19+05:30,1,10,8
member44@exchangemarathon.com,Member 44,Team Member,marcom,Marcom Stars,2026-03-09T13:52:58+05:30,0,5,6
member17@exchangemarathon.com,Member 17,Project Coordinator,ir,IR Connect,2026-03-09T14:31:53+05:30,0,9,5
member36@exchangemarathon.com,Member 36,Team Member,matching,Match Ops,2026-03-09T15:34:09+05:30,2,6,7
member04@exchangemarathon.com,Member 04,Team Member,b2b,B2B Titans,2026-03-09T15:40:23+05:30,1,14,14
member33@exchangemarathon.com,Member 33,Team Member,matching,Match Makers,2026-03-09T18:19:53+05:30,1,5,2
member28@exchangemarathon.com,Member 28,Support Associate,ir,IR Explore,2026-03-09T19:30:06+05:30,0,12,6
member29@exchangemarathon.com,Member 29,Team Member,matching,Match Makers,2026-03-10T08:00:01+05:30,2,7,6
member42@exchangemarathon.com,Member 42,Support Associate,matching,Match Ops,2026-03-10T09:24:18+05:30,0,8,5
member15@exchangemarathon.com,Member 15,Project Coordinator,ir,IR Connect,2026-03-10T10:12:21+05:30,2,6,8
member44@exchangemarathon.com,Member 44,Team Member,marcom,Marcom Stars,2026-03-10T12:33:27+05:30,0,1,4
member41@exchangemarathon.com,Member 41,Activity Lead,matching,Match Ops,2026-03-10T12:39:13+05:30,2,12,5
member09@exchangemarathon.com,Member 09,Activity Lead,b2b,B2B Hunters,2026-03-10T14:22:14+05:30,0,12,7
member53@exchangemarathon.com,Member 53,Team Member,marcom,Marcom Sparks,2026-03-10T15:36:27+05:30,2,5,5
member40@exchangemarathon.com,Member 40,Support Associate,matching,Match Ops,2026-03-10T15:37:18+05:30,1,12,7
member50@exchangemarathon.com,Member 50,Support Associate,marcom,Marcom Sparks,2026-03-10T15:44:08+05:30,0,3,6
member35@exchangemarathon.com,Member 35,Support Associate,matching,Match Makers,2026-03-10T15:57:01+05:30,2,9,5
member44@exchangemarathon.com,Member 44,Team Member,marcom,Marcom Stars,2026-03-10T18:56:33+05:30,1,3,3
member26@exchangemarathon.com,Member 26,Team Member,ir,IR Explore,2026-03-10T19:01:36+05:30,1,18,11
member34@exchangemarathon.com,Member 34,Team Member,matching,Match Makers,2026-03-10T19:09:46+05:30,0,7,9
member04@exchangemarathon.com,Member 04,Team Member,b2b,B2B Titans,2026-03-10T19:24:33+05:30,2,12,15
member45@exchangemarathon.com,Member 45,Support Associate,marcom,Marcom Stars,2026-03-10T19:30:11+05:30,0,7,9
member17@exchangemarathon.com,Member 17,Project Coordinator,ir,IR Connect,2026-03-10T20:31:11+05:30,0,6,8
member02@exchangemarathon.com,Member 02,Support Associate,b2b,B2B Titans,2026-03-11T08:22:31+05:30,0,10,5
member24@exchangemarathon.com,Member 24,Project Coordinator,ir,IR Explore,2026-03-11T10:24:44+05:30,1,5,0
member07@exchangemarathon.com,Member 07,Support Associate,b2b,B2B Titans,2026-03-11T10:24:45+05:30,2,16,15
member31@exchangemarathon.com,Member 31,Support Associate,matching,Match Makers,2026-03-11T10:45:11+05:30,0,11,10
member46@exchangemarathon.com,Member 46,Team Member,marcom,Marcom Stars,2026-03-11T12:01:04+05:30,3,13,15
member36@exchangemarathon.com,Member 36,Team Member,matching,Match Ops,2026-03-11T13:20:16+05:30,2,11,5
member07@exchangemarathon.com,Member 07,Support Associate,b2b,B2B Titans,2026-03-11T13:44:59+05:30,3,13,12
member30@exchangemarathon.com,Member 30,Activity Lead,matching,Match Makers,2026-03-11T14:48:06+05:30,1,8,7
member08@exchangemarathon.com,Member 08,Support Associate,b2b,B2B Hunters,2026-03-11T16:51:39+05:30,0,12,8
member49@exchangemarathon.com,Member 49,Team Member,marcom,Marcom Stars,2026-03-11T17:27:32+05:30,0,7,5
member32@exchangemarathon.com,Member 32,Support Associate,matching,Match Makers,2026-03-11T18:02:34+05:30,0,6,5
member30@exchangemarathon.com,Member 30,Activity Lead,matching,Match Makers,2026-03-11T18:45:33+05:30,2,11,7
member56@exchangemarathon.com,Member 56,Project Coordinator,marcom,Marcom Sparks,2026-03-11T18:50:51+05:30,0,8,8
member23@exchangemarathon.com,Member 23,Activity Lead,ir,IR Explore,2026-03-12T08:18:27+05:30,2,6,9
member25@exchangemarathon.com,Member 25,Activity Lead,ir,IR Explore,2026-03-12T10:05:43+05:30,1,10,7
member09@exchangemarathon.com,Member 09,Activity Lead,b2b,B2B Hunters,2026-03-12T11:50:26+05:30,0,5,8
member47@exchangemarathon.com,Member 47,Team Member,marcom,Marcom Stars,2026-03-12T11:56:23+05:30,1,12,10
member32@exchangemarathon.com,Member 32,Support Associate,matching,Match Makers,2026-03-12T12:15:55+05:30,0,5,6
member36@exchangemarathon.com,Member 36,Team Member,matching,Match Ops,2026-03-12T12:42:57+05:30,1,6,6
member04@exchangemarathon.com,Member 04,Team Member,b2b,B2B Titans,2026-03-12T13:04:07+05:30,1,17,15
member19@exchangemarathon.com,Member 19,Project Coordinator,ir,IR Connect,2026-03-12T13:12:31+05:30,0,6,8
member05@exchangemarathon.com,Member 05,Team Member,b2b,B2B Titans,2026-03-12T13:32:42+05:30,0,7,6
member02@exchangemarathon.com,Member 02,Support Associate,b2b,B2B Titans,2026-03-12T14:35:41+05:30,1,12,7
member19@exchangemarathon.com,Member 19,Project Coordinator,ir,IR Connect,2026-03-12T15:42:11+05:30,2,6,6
member25@exchangemarathon.com,Member 25,Activity Lead,ir,IR Explore,2026-03-12T16:34:51+05:30,2,10,6
member39@exchangemarathon.com,Member 39,Project Coordinator,matching,Match Ops,2026-03-12T18:03:14+05:30,1,2,6
member52@exchangemarathon.com,Member 52,Project Coordinator,marcom,Marcom Sparks,2026-03-12T18:11:32+05:30,1,2,0
member52@exchangemarathon.com,Member 52,Project Coordinator,marcom,Marcom Sparks,2026-03-12T18:15:24+05:30,1,4,1
member19@exchangemarathon.com,Member 19,Project Coordinator,ir,IR Connect,2026-03-12T19:40:43+05:30,1,8,5
member54@exchangemarathon.com,Member 54,Project Coordinator,marcom,Marcom Sparks,2026-03-13T08:31:33+05:30,1,19,12
member35@exchangemarathon.com,Member 35,Support Associate,matching,Match Makers,2026-03-13T10:33:04+05:30,1,10,7
member19@exchangemarathon.com,Member 19,Project Coordinator,ir,IR Connect,2026-03-13T11:48:37+05:30,1,6,8
member04@exchangemarathon.com,Member 04,Team Member,b2b,B2B Titans,2026-03-13T13:37:14+05:30,1,18,14
member44@exchangemarathon.com,Member 44,Team Member,marcom,Marcom Stars,2026-03-13T13:59:04+05:30,0,5,5
member34@exchangemarathon.com,Member 34,Team Member,matching,Match Makers,2026-03-13T14:11:24+05:30,1,12,10
member36@exchangemarathon.com,Member 36,Team Member,matching,Match Ops,2026-03-13T16:58:50+05:30,2,12,5
member44@exchangemarathon.com,Member 44,Team Member,marcom,Marcom Stars,2026-03-13T17:14:25+05:30,1,4,3
member31@exchangemarathon.com,Member 31,Support Associate,matching,Match Makers,2026-03-13T17:25:21+05:30,0,9,7
member27@exchangemarathon.com,Member 27,Team Member,ir,IR Explore,2026-03-13T17:33:03+05:30,1,6,7
member26@exchangemarathon.com,Member 26,Team Member,ir,IR Explore,2026-03-13T19:49:57+05:30,1,12,11
member13@exchangemarathon.com,Member 13,Project Coordinator,b2b,B2B Hunters,2026-03-14T11:25:20+05:30,3,16,14
member12@exchangemarathon.com,Member 12,Team Member,b2b,B2B Hunters,2026-03-14T11:53:05+05:30,2,11,5
member29@exchangemarathon.com,Member 29,Team Member,matching,Match Makers,2026-03-14T12:19:16+05:30,0,6,10
member23@exchangemarathon.com,Member 23,Activity Lead,ir,IR Explore,2026-03-14T13:43:35+05:30,2,9,6
member09@exchangemarathon.com,Member 09,Activity Lead,b2b,B2B Hunters,2026-03-14T14:31:46+05:30,1,7,9
member17@exchangemarathon.com,Member 17,Project Coordinator,ir,IR Connect,2026-03-14T14:37:28+05:30,0,6,8
member49@exchangemarathon.com,Member 49,Team Member,marcom,Marcom Stars,2026-03-14T14:52:59+05:30,1,9,10
member16@exchangemarathon.com,Member 16,Support Associate,ir,IR Connect,2026-03-14T15:14:16+05:30,0,12,6
member55@exchangemarathon.com,Member 55,Support Associate,marcom,Marcom Sparks,2026-03-14T16:14:55+05:30,1,5,6
member01@exchangemarathon.com,Member 01,Project Coordinator,b2b,B2B Titans,2026-03-14T17:22:50+05:30,1,6,6
member51@exchangemarathon.com,Member 51,Activity Lead,marcom,Marcom Sparks,2026-03-14T18:08:15+05:30,1,20,11
member41@exchangemarathon.com,Member 41,Activity Lead,matching,Match Ops,2026-03-14T19:12:28+05:30,1,5,8
member09@exchangemarathon.com,Member 09,Activity Lead,b2b,B2B Hunters,2026-03-14T20:12:42+05:30,2,10,5
member29@exchangemarathon.com,Member 29,Team Member,matching,Match Makers,2026-03-14T20:35:40+05:30,0,10,8
member18@exchangemarathon.com,Member 18,Support Associate,ir,IR Connect,2026-03-15T08:37:00+05:30,1,4,6
member05@exchangemarathon.com,Member 05,Team Member,b2b,B2B Titans,2026-03-15T08:57:55+05:30,0,8,10
member14@exchangemarathon.com,Member 14,Support Associate,b2b,B2B Hunters,2026-03-15T09:37:55+05:30,1,8,10
member45@exchangemarathon.com,Member 45,Support Associate,marcom,Marcom Stars,2026-03-15T09:46:18+05:30,2,6,8
member14@exchangemarathon.com,Member 14,Support Associate,b2b,B2B Hunters,2026-03-15T09:48:49+05:30,0,5,10
member07@exchangemarathon.com,Member 07,Support Associate,b2b,B2B Titans,2026-03-15T10:38:55+05:30,2,16,10
member55@exchangemarathon.com,Member 55,Support Associate,marcom,Marcom Sparks,2026-03-15T11:33:57+05:30,1,4,0
member26@exchangemarathon.com,Member 26,Team Member,ir,IR Explore,2026-03-15T12:38:40+05:30,2,13,11
member15@exchangemarathon.com,Member 15,Project Coordinator,ir,IR Connect,2026-03-15T15:27:52+05:30,0,6,6
member09@exchangemarathon.com,Member 09,Activity Lead,b2b,B2B Hunters,2026-03-15T16:36:29+05:30,2,11,7
member51@exchangemarathon.com,Member 51,Activity Lead,marcom,Marcom Sparks,2026-03-15T18:06:54+05:30,2,20,12
member10@exchangemarathon.com,Member 10,Project Coordinator,b2b,B2B Hunters,2026-03-15T18:11:05+05:30,0,12,9
member34@exchangemarathon.com,Member 34,Team Member,matching,Match Makers,2026-03-15T18:21:35+05:30,2,12,6
member28@exchangemarathon.com,Member 28,Support Associate,ir,IR Explore,2026-03-16T08:17:46+05:30,0,8,5
member16@exchangemarathon.com,Member 16,Support Associate,ir,IR Connect,2026-03-16T08:32:39+05:30,2,7,5
member47@exchangemarathon.com,Member 47,Team Member,marcom,Marcom Stars,2026-03-16T09:36:58+05:30,1,8,8
member14@exchangemarathon.com,Member 14,Support Associate,b2b,B2B Hunters,2026-03-16T10:22:27+05:30,2,6,10
member04@exchangemarathon.com,Member 04,Team Member,b2b,B2B Titans,2026-03-16T10:35:09+05:30,1,16,14
member56@exchangemarathon.com,Member 56,Project Coordinator,marcom,Marcom Sparks,2026-03-16T12:14:01+05:30,1,9,9
member48@exchangemarathon.com,Member 48,Team Member,marcom,Marcom Stars,2026-03-16T12:38:16+05:30,2,17,14
member46@exchangemarathon.com,Member 46,Team Member,marcom,Marcom Stars,2026-03-16T12:46:10+05:30,1,14,12
member36@exchangemarathon.com,Member 36,Team Member,matching,Match Ops,2026-03-16T14:13:49+05:30,2,7,10
member53@exchangemarathon.com,Member 53,Team Member,marcom,Marcom Sparks,2026-03-16T17:03:11+05:30,2,8,7
member38@exchangemarathon.com,Member 38,Activity Lead,matching,Match Ops,2026-03-16T18:13:35+05:30,2,7,7
member41@exchangemarathon.com,Member 41,Activity Lead,matching,Match Ops,2026-03-16T18:16:56+05:30,0,9,6
member23@exchangemarathon.com,Member 23,Activity Lead,ir,IR Explore,2026-03-16T19:13:53+05:30,2,9,6
member16@exchangemarathon.com,Member 16,Support Associate,ir,IR Connect,2026-03-16T20:15:52+05:30,2,12,6
member38@exchangemarathon.com,Member 38,Activity Lead,matching,Match Ops,2026-03-17T10:00:05+05:30,1,9,9
member06@exchangemarathon.com,Member 06,Activity Lead,b2b,B2B Titans,2026-03-17T10:56:59+05:30,3,18,12
member48@exchangemarathon.com,Member 48,Team Member,marcom,Marcom Stars,2026-03-17T11:39:19+05:30,2,19,14
member27@exchangemarathon.com,Member 27,Team Member,ir,IR Explore,2026-03-17T11:48:46+05:30,0,9,10
member27@exchangemarathon.com,Member 27,Team Member,ir,IR Explore,2026-03-17T13:01:43+05:30,0,7,8
member28@exchangemarathon.com,Member 28,Support Associate,ir,IR Explore,2026-03-17T13:50:41+05:30,2,6,5
member56@exchangemarathon.com,Member 56,Project Coordinator,marcom,Marcom Sparks,2026-03-17T14:08:21+05:30,2,9,6
member11@exchangemarathon.com,Member 11,Project Coordinator,b2b,B2B Hunters,2026-03-17T15:16:44+05:30,0,4,4
member47@exchangemarathon.com,Member 47,Team Member,marcom,Marcom Stars,2026-03-17T15:42:01+05:30,0,10,10
member55@exchangemarathon.com,Member 55,Support Associate,marcom,Marcom Sparks,2026-03-17T15:48:50+05:30,0,8,0
member16@exchangemarathon.com,Member 16,Support Associate,ir,IR Connect,2026-03-17T16:38:44+05:30,1,6,5
member26@exchangemarathon.com,Member 26,Team Member,ir,IR Explore,2026-03-17T17:14:31+05:30,3,18,12
member20@exchangemarathon.com,Member 20,Project Coordinator,ir,IR Connect,2026-03-17T17:54:28+05:30,1,19,14
member29@exchangemarathon.com,Member 29,Team Member,matching,Match Makers,2026-03-18T08:02:47+05:30,1,9,9
member11@exchangemarathon.com,Member 11,Project Coordinator,b2b,B2B Hunters,2026-03-18T08:32:33+05:30,0,4,4
member37@exchangemarathon.com,Member 37,Activity Lead,matching,Match Ops,2026-03-18T09:26:28+05:30,1,6,8
member21@exchangemarathon.com,Member 21,Team Member,ir,IR Connect,2026-03-18T10:01:31+05:30,2,5,9
member31@exchangemarathon.com,Member 31,Support Associate,matching,Match Makers,2026-03-18T13:37:07+05:30,2,11,5
member01@exchangemarathon.com,Member 01,Project Coordinator,b2b,B2B Titans,2026-03-18T15:18:57+05:30,2,11,5
member49@exchangemarathon.com,Member 49,Team Member,marcom,Marcom Stars,2026-03-18T16:48:36+05:30,2,5,8
member54@exchangemarathon.com,Member 54,Project Coordinator,marcom,Marcom Sparks,2026-03-18T17:39:00+05:30,1,15,10
member25@exchangemarathon.com,Member 25,Activity Lead,ir,IR Explore,2026-03-18T18:55:57+05:30,2,12,6
member50@exchangemarathon.com,Member 50,Support Associate,marcom,Marcom Sparks,2026-03-18T19:33:37+05:30,0,7,1
member04@exchangemarathon.com,Member 04,Team Member,b2b,B2B Titans,2026-03-18T20:15:04+05:30,1,12,13
member54@exchangemarathon.com,Member 54,Project Coordinator,marcom,Marcom Sparks,2026-03-18T20:39:08+05:30,1,20,15
member12@exchangemarathon.com,Member 12,Team Member,b2b,B2B Hunters,2026-03-19T09:02:09+05:30,2,8,10
member53@exchangemarathon.com,Member 53,Team Member,marcom,Marcom Sparks,2026-03-19T10:19:08+05:30,1,5,6
member06@exchangemarathon.com,Member 06,Activity Lead,b2b,B2B Titans,2026-03-19T10:35:36+05:30,1,14,12
member09@exchangemarathon.com,Member 09,Activity Lead,b2b,B2B Hunters,2026-03-19T12:46:26+05:30,2,12,6
member21@exchangemarathon.com,Member 21,Team Member,ir,IR Connect,2026-03-19T12:54:08+05:30,1,9,10
member44@exchangemarathon.com,Member 44,Team Member,marcom,Marcom Stars,2026-03-19T13:06:12+05:30,0,4,0
member50@exchangemarathon.com,Member 50,Support Associate,marcom,Marcom Sparks,2026-03-19T13:20:20+05:30,1,4,2
member21@exchangemarathon.com,Member 21,Team Member,ir,IR Connect,2026-03-19T13:25:29+05:30,2,5,8
member43@exchangemarathon.com,Member 43,Support Associate,marcom,Marcom Stars,2026-03-19T17:10:51+05:30,1,12,5
member50@exchangemarathon.com,Member 50,Support Associate,marcom,Marcom Sparks,2026-03-19T18:14:01+05:30,1,2,0
member37@exchangemarathon.com,Member 37,Activity Lead,matching,Match Ops,2026-03-19T18:33:23+05:30,0,9,8
member18@exchangemarathon.com,Member 18,Support Associate,ir,IR Connect,2026-03-19T19:00:33+05:30,0,7,5
member24@exchangemarathon.com,Member 24,Project Coordinator,ir,IR Explore,2026-03-19T19:01:20+05:30,1,1,2
member26@exchangemarathon.com,Member 26,Team Member,ir,IR Explore,2026-03-20T09:14:43+05:30,3,17,12
member20@exchangemarathon.com,Member 20,Project Coordinator,ir,IR Connect,2026-03-20T09:44:57+05:30,2,16,11
member15@exchangemarathon.com,Member 15,Project Coordinator,ir,IR Connect,2026-03-20T12:18:45+05:30,0,9,6
member43@exchangemarathon.com,Member 43,Support Associate,marcom,Marcom Stars,2026-03-20T12:32:52+05:30,2,12,5
member55@exchangemarathon.com,Member 55,Support Associate,marcom,Marcom Sparks,2026-03-20T13:17:25+05:30,1,8,2
member45@exchangemarathon.com,Member 45,Support Associate,marcom,Marcom Stars,2026-03-20T13:56:13+05:30,2,9,10
member34@exchangemarathon.com,Member 34,Team Member,matching,Match Makers,2026-03-20T14:47:35+05:30,2,7,9
member14@exchangemarathon.com,Member 14,Support Associate,b2b,B2B Hunters,2026-03-20T15:09:54+05:30,0,10,5
member37@exchangemarathon.com,Member 37,Activity Lead,matching,Match Ops,2026-03-20T15:24:55+05:30,2,5,9
member36@exchangemarathon.com,Member 36,Team Member,matching,Match Ops,2026-03-20T16:29:57+05:30,1,10,9
member26@exchangemarathon.com,Member 26,Team Member,ir,IR Explore,2026-03-20T17:27:55+05:30,2,16,10
member03@exchangemarathon.com,Member 03,Project Coordinator,b2b,B2B Titans,2026-03-20T18:31:53+05:30,0,6,5
member29@exchangemarathon.com,Member 29,Team Member,matching,Match Makers,2026-03-21T08:59:06+05:30,1,10,5
member09@exchangemarathon.com,Member 09,Activity Lead,b2b,B2B Hunters,2026-03-21T09:24:03+05:30,2,12,10
member19@exchangemarathon.com,Member 19,Project Coordinator,ir,IR Connect,2026-03-21T10:28:57+05:30,1,8,8
member11@exchangemarathon.com,Member 11,Project Coordinator,b2b,B2B Hunters,2026-03-21T10:37:18+05:30,1,2,1
member07@exchangemarathon.com,Member 07,Support Associate,b2b,B2B Titans,2026-03-21T12:02:33+05:30,1,14,13
member47@exchangemarathon.com,Member 47,Team Member,marcom,Marcom Stars,2026-03-21T12:34:51+05:30,1,9,8
member10@exchangemarathon.com,Member 10,Project Coordinator,b2b,B2B Hunters,2026-03-21T12:40:28+05:30,1,7,8
member44@exchangemarathon.com,Member 44,Team Member,marcom,Marcom Stars,2026-03-21T12:43:58+05:30,1,2,3
member48@exchangemarathon.com,Member 48,Team Member,marcom,Marcom Stars,2026-03-21T14:25:16+05:30,3,16,15
member52@exchangemarathon.com,Member 52,Project Coordinator,marcom,Marcom Sparks,2026-03-21T14:34:16+05:30,0,0,5
member24@exchangemarathon.com,Member 24,Project Coordinator,ir,IR Explore,2026-03-21T14:36:02+05:30,0,3,4
member23@exchangemarathon.com,Member 23,Activity Lead,ir,IR Explore,2026-03-21T18:46:15+05:30,1,7,9
member14@exchangemarathon.com,Member 14,Support Associate,b2b,B2B Hunters,2026-03-21T19:07:02+05:30,1,5,8
member12@exchangemarathon.com,Member 12,Team Member,b2b,B2B Hunters,2026-03-21T20:01:38+05:30,2,8,6
member08@exchangemarathon.com,Member 08,Support Associate,b2b,B2B Hunters,2026-03-21T20:31:25+05:30,1,5,7
member21@exchangemarathon.com,Member 21,Team Member,ir,IR Connect,2026-03-22T08:30:10+05:30,2,6,7
member32@exchangemarathon.com,Member 32,Support Associate,matching,Match Makers,2026-03-22T09:10:14+05:30,0,12,9
member39@exchangemarathon.com,Member 39,Project Coordinator,matching,Match Ops,2026-03-22T09:52:05+05:30,1,7,0
member24@exchangemarathon.com,Member 24,Project Coordinator,ir,IR Explore,2026-03-22T10:06:04+05:30,1,3,3
member23@exchangemarathon.com,Member 23,Activity Lead,ir,IR Explore,2026-03-22T11:39:28+05:30,2,9,8
member29@exchangemarathon.com,Member 29,Team Member,matching,Match Makers,2026-03-22T12:43:30+05:30,0,12,9
member03@exchangemarathon.com,Member 03,Project Coordinator,b2b,B2B Titans,2026-03-22T14:02:36+05:30,1,10,5
member02@exchangemarathon.com,Member 02,Support Associate,b2b,B2B Titans,2026-03-22T14:05:11+05:30,2,9,9
member19@exchangemarathon.com,Member 19,Project Coordinator,ir,IR Connect,2026-03-22T14:36:22+05:30,1,5,6
member10@exchangemarathon.com,Member 10,Project Coordinator,b2b,B2B Hunters,2026-03-22T16:57:03+05:30,1,7,7
member44@exchangemarathon.com,Member 44,Team Member,marcom,Marcom Stars,2026-03-22T17:54:48+05:30,1,1,4
member43@exchangemarathon.com,Member 43,Support Associate,marcom,Marcom Stars,2026-03-22T18:35:11+05:30,1,10,9
member17@exchangemarathon.com,Member 17,Project Coordinator,ir,IR Connect,2026-03-22T18:39:36+05:30,2,8,6
member33@exchangemarathon.com,Member 33,Team Member,matching,Match Makers,2026-03-22T19:59:58+05:30,1,8,4
member18@exchangemarathon.com,Member 18,Support Associate,ir,IR Connect,2026-03-22T20:49:55+05:30,0,8,1
member50@exchangemarathon.com,Member 50,Support Associate,marcom,Marcom Sparks,2026-03-23T08:28:28+05:30,0,2,1
member54@exchangemarathon.com,Member 54,Project Coordinator,marcom,Marcom Sparks,2026-03-23T09:19:32+05:30,1,14,11
member33@exchangemarathon.com,Member 33,Team Member,matching,Match Makers,2026-03-23T09:39:09+05:30,0,5,0
member03@exchangemarathon.com,Member 03,Project Coordinator,b2b,B2B Titans,2026-03-23T13:26:43+05:30,1,8,9
member14@exchangemarathon.com,Member 14,Support Associate,b2b,B2B Hunters,2026-03-23T13:31:26+05:30,2,5,9
member24@exchangemarathon.com,Member 24,Project Coordinator,ir,IR Explore,2026-03-23T14:06:28+05:30,0,6,3
member39@exchangemarathon.com,Member 39,Project Coordinator,matching,Match Ops,2026-03-23T14:28:35+05:30,1,0,1
member32@exchangemarathon.com,Member 32,Support Associate,matching,Match Makers,2026-03-23T15:47:49+05:30,0,10,9
member45@exchangemarathon.com,Member 45,Support Associate,marcom,Marcom Stars,2026-03-23T16:07:02+05:30,2,10,10
member37@exchangemarathon.com,Member 37,Activity Lead,matching,Match Ops,2026-03-23T16:10:09+05:30,1,12,8
member20@exchangemarathon.com,Member 20,Project Coordinator,ir,IR Connect,2026-03-23T16:41:20+05:30,1,16,13
